content	username
['aje', 'resmi', 'menit', 'bermunculan', 'website', 'namakan', 'official', 'tetep', 'hati2', 'ye', 'bener']	nukiinugraha
['kudu', 'wae', 'kitu', 'nonton']	Antonhilman05
['dm']	xexelo_2
['woi', 'coldplay']	raanguage
['makasii', 'share', 'idr', 'juta', 'festival', 'percayaa']	GhhopesHi
['debit', 'bca']	Drynasse
['juli', 'jeketian', 'dl', 'deh', 'coldplay']	inisiapaya77
['bentar', 'kpan', 'coldplay']	crxmylatte
['apply', 'cc', 'bca']	SwipeMatch
['hai', 'coldplay', 'ready']	tickettng
['ohh', 'bca', 'wkwkkw']	Drynasse
['cepetan', 'release', 'konser', 'w', 'beli', 'coldplay']	aeriyaxoxo
['seoul', 'manila', 'stop', 'pls']	seokjingirlgang
['persiapan', 'war', 'plis', 'festivalcat']	roselovaa
['bru', 'tau', 'coldplay', 'kpop']	yoonbingle
['kpn', 'coldplay', 'kpop', 'nder']	BuatAlayAja
['widihh', 'coldplay', 'jkt']	syehtietyk
['kpop', 'coldplay']	thaiteaku
['dadakan', 'bener', 'chris']	horanxcrews
[]	bagashnd
['coldplay', 'kpop']	upsxixixi
['beda', 'aplikasi']	imurbbyygurl
['coldplay', 'terkenal²', 'jenis', 'narkotikanya', 'kevin']	agramadhaan
['ultah', 'baiklah', 'war', 'tiketnya', 'tau', 'dinyanyiin', 'happy', 'birthday', 'coldplay']	gojodzi
['coldplay', 'kot', 'marhaen']	Laidback_Lut
['indonesia', 'allah']	jijunnnn
['remaja', 'fokus', 'kuliah', 'nonton', 'coldplay']	galaxchin
['ci']	satyadharmaptr
['kpop', 'kpn', 'coldplay', 'kpop']	cattellpillar
['boleeh', 'ber']	lailatulkhs
['coldplay', 'aslinya', 'busan', 'cw', 'kpop']	bacolumbia
['jual', 'kw', 'coldplay']	MandorKalem
['om', 'coldplay', 'ahjussi']	foxieberry_
['otaknya', 'bund', 'coldplay', 'baubau', 'konser', 'khan']	bukdeongeorii
['cat8', 'parkiran', 'aquatic']	Andre_rizqi
['coldplay']	ayath0
['kpop', 'coldplay', 'kpop']	jysim1115
['coldplay', 'kpop']	konntl
['belanja', 'ticket', 'coldplay', 'homeless']	syhmihirn
['coldplay', 'emyu', 'blacklist', 'indo', 'tour']	zzzzzzkri
['war', 'tiketnya', 'dapet']	AbeeBusyas
['trusted', 'doi', 'buka', 'jastip', 'coldplay', 'ajaa']	bersiuuul
['libur', 'belinya', 'bca']	RBW_rargaku
['coldplay', 'kpop']	fyl_nurr
['slot', 'nihhh', 'testi', 'pinned', 'twtkuu']	acalovjae
['kmrn', 'kmrn', 'konser', 'tonton', 'coldplay', 'aa']	intanps21
['search', 'coldplay', 'tweet', 'ahhahaha']	whodisshamim
['laah', 'coldplay', 'kpop', 'nder']	syesyuslays
['news', 'live', 'jakarta', 'november']	AdibHidayat
['sebel', 'deh', 'far', 'serba', 'dadakan', 'nonton', 'coldplay']	alterrrego_
['dul', 'nonton', 'coldplay']	me_inthemidle
['pakan', 'coldplay', 'kpop']	Oktaviainiokta
['saran', 'wtf', 'coldplay', 'yaaa', 'xx']	perokokq
[]	fuaaaadss
['anjir', 'coldplay', 'woyy']	Suka_Riweuh
['bantuin', 'war', 'tiket', 'coldplay']	sptnfndkrnwt
['dicari', 'nonton', 'coldplay', 'nyari', 'kemana', 'banh']	lilcutzmi
['tiket', 'pestapora', 'aman', 'coldplay', 'amalan']	semestabumi
['coldplay', 'korea']	physicxixi
['selamat', 'pembelian', 'ticket', 'coldplay', 'presale', 'bca', 'mebdapatkan', 'akses', 'membeli', 'presale', 'tiket', 'coldplay']	dmsmlydxx
['dirupiah', 'brpaan']	xxrzkll
['nonton', 'coldplay', 'mesi', 'eti']	BarunaYN
['permisi', 'aplikasi', 'bca', 'beda', 'bca', 'mobile']	Drynasse
['coldplay', 'amin', 'deh']	fascxinate
['coldplay', 'concert', 'lh', 'oppa2']	nadiyahfison
['hati', 'bantu', 'informasikan', 'terkait', 'informasi', 'penjualan', 'tiket', 'konser', 'coldplay', 'mei', 'bca', 'presale', 'mei', 'public', 'sale', 'pembayaran', 'kredit', 'bca', 'visa', 'mastercard', 'amex', 'achel']	HaloBCA
['taiwan']	jay_hope18
[]	sound_of_rida
['selamat', 'indonesia', 'lbh', 'susah', 'nonton', 'konser']	Wirawiriw3
['ap', 'aj']	flowridino
['sedih']	langgananpentol
['konpem', 'coldplay']	asyrafkamal_47
['coldplay', 'kpop']	stdytur
['mules', 'cid', 'doain', 'nonton', 'coldplay', 'citacita', 'coldplay', 'ipod', 'acid']	JSukmaaa
['ti', 'ati', 'bro', 'millennials', 'kota', 'playlist', 'coldplay', 'fix', 'ntar']	Zuttomayonise
['konser', 'smtown', 'september', 'belom', 'apa2', 'coldplay', 'november']	kngslgi
['dm']	tirtaishere
['ketemu', 'isinya', 'coldplay', 'kebanyakan', 'indonesia', 'misi', 'dibalas', 'silahkan']	jackjackparrr
['coldplay', 'indon']	Adrntmbn
['dm', 'cicii', 'nyaa', 'festival', 'coldplay']	DinoKuning12
[]	L0VESICKBOYZ
['coldplay', 'ta', 'iku']	wuican
['istri', 'nonton', 'coldplay', 'jaman', 'pacaran', 'ldr', 'nonton', 'konser', 'info', 'mikir', 'mahal', 'butuh', 'transport', 'wkwkwkw']	heisinopal
['coldplay']	urBabyEl
['jakarta']	AH00000012
['eras', 'tour', 'indo']	ZihanLR
['war', 'ticket']	ndryw
['nonton', 'mor']	masbhet
['beli', 'tix', 'coldplay']	amyamilynnn
['seat', 'plan']	thewayoutouchm
['setauku', 'khusus', 'bca', 'isi', 'shopee', 'kode', 'va', 'khusus', 'bca', 'ajaa']	bulanaprilduarb
['war']	9rumpy__
['kindly', 'cdm']	quokkawommy
['nonton', 'coldplay', 'ajaa', 'wee', 'bisi', 'kepastian']	daijowibu
['inima', 'mantipp', 'tatatapi', 'bca', 'knp', 'livin', 'mandiri', 'aj']	beviorreoct
['tuhan', 'nonton', 'coldplay']	IL0VEYUO
['open', 'jasa', 'war', 'coldplay', 'yaaa']	sweetie_breeze
['bismillah', 'dapet', 'trs', 'nnton', 'coldplay']	kebakar_kabel
['wa']	khairinca
['akses', 'linknya', 'error', 'rebutan']	aty_suryat69105
['tuhannn', 'percayaa', 'awanya', 'mikir', 'mustahil', 'coldplay', 'indo']	Eurikaaa1
['anjir', 'e', 'konser', 'kpop', 'yatapi', 'coldplay']	hellotumi
['eh', 'bukann']	vliffadam
['coldplay', 'jdi', 'wni', 'sklian']	pinutzy
['tau', 'coldplay']	EntongGempal
['open', 'jadtip', 'coldplay']	tettaaacetta
['bener2', 'dikasih', 'napas', 'abis']	cloudysoobinnie
[]	luxQueee
['halo', 'amp', 'open', 'jastip', 'tiket', 'konser', 'coldplay', 'music', 'spheres', 'world', 'tour', 'nov', 'stadion', 'fee', 'jastip', 'diurus', 'tiket', 'minat', 'dm', 'jastip', 'tiket', 'konser', 'coldplay', 'jkt', 'coldplayjakarta', 'coldplayindonesia']	bobananamilk
['wa', 'cumn', 'twice', 'mo', 'mampir', 'indonesia']	far_Once
['iyaasihh', 'restricted', 'view', 'tds', 'worth', 'deket', 'member', 'beda', 'cerita', 'kekwkw', 'keknya', 'kelihat', 'bener', 'coldplay']	bunchookie
['tah2', 'coldplay', 'mai', 'msia', 'cable', 'kuat', 'pm']	abbyniz_twt
['western', 'sekelas', 'coldplay', 'murah', 'cuyyy']	txtsiaul
['taylor', 'coldplay', 'sekuat', 'taylor', 'ahah']	amalinaamdnor
[]	prasetiyoan
['kisaran', 'tiket']	ChairulMuhamad4
['coldplay', 'november', 'juli', 'cepat', 'keluarin']	2SANGYE0N
['mantap', 'pakai']	mautapiragu
['start', 'murah', 'konser', 'coldplay']	yourm4gesty
['cari', 'ktp']	lestxrange
['war', 'tiketnya', 'biasaaa']	ichaaapdy
['please']	bibibibeaut
['min', 'presale', 'tiket', 'coldplay', 'bca', 'cc', 'debit', 'jenisnya']	NathasyaSylvia
['kemurahan', 'fans', 'coldplay', 'indonesia']	bjirtwt
['nambah']	nisdhot
['warbiasa', 'dikasih', 'ultah', 'coldplay']	farahgheatha
['udahhh', 'diannounce', 'coldplay']	vousmelumos
['serahkan', 'maha', 'coldplay']	froncoyg
['tiketnya', 'coldplay']	abdilaaaaa
['dapet', 'berita', 'coldplay']	darthvadyor
['jujur', 'cita2', 'nonton', 'konser', 'coldplay', 'jaman', 'smp', 'kesini']	atkhrstyy
['dream', 'come', 'true']	ilhamhidayats
['wkwkwkw', 'salenya', 'diperuntukan', 'liquid', 'money', 'ad']	bittersiwa
['koh', 'tiket', 'nonton', 'coldplay', 'cat', 'koh']	FebbyantiA
['miskin']	babanxisme
['pls', 'cari', 'modal', 'napa']	Slixe_13
['layout', 'keluarrrrr']	avivadriel
['bener', 'ukuran', 'coldplay', 'murce', 'konser', 'laen', 'vipnya']	skkngwr_
['jom', 'ayuh']	rizqanizari
['konser', 'ttp', 'coldplay', 'hotplay', 'panas']	akukangenprei
['hai', 'open', 'jastip', 'coldplay', 'sisa', 'slotnya', 'dikit', 'dm']	tixseoulution
['bca', 'presale']	nininayunin
['hai', 'open', 'jastip', 'coldplay', 'sisa', 'slotnya', 'dikit', 'dm']	tixseoulution
['ohh', 'kirain', 'ih', 'keren', 'jkt', 'dpt', 'konser', 'coldplay']	dtaegyu13
['sedino', 'full', 'konsermu']	diassaeed
['janji', 'radiohead', 'coldplay', 'janjidicapati']	kusahafiez
['hai', 'open', 'jastip', 'coldplay', 'sisa', 'slotnya', 'dikit', 'dm']	tixseoulution
['hai', 'open', 'jastip', 'coldplay', 'sisa', 'slotnya', 'dikit', 'dm']	tixseoulution
['umroh', 'coldplay', 'liburan', 'mbohhhhhhhhh']	dipdipta13
['november', 'nobar', 'coldplay', 'berempat', 'de']	ega7
['coldplay', 'jkt', 'bawa', 'ent']	spinksorbet
['dicari', 'kesempatan', 'nonton', 'konser', 'coldplay']	vigilanteshhts
['hua', 'mimpi', 'aapa']	kejumanis_
['jastip']	nawannass
['yeay', 'jakarta']	syapasihhh
['open', 'jastip', 'tiket', 'coldplay', 'yeah', 'slot', 'sisa', 'dikit']	tixseoulution
['coldplay', 'terkenal', 'wkwkwkwkw']	trustycrap
['riset', 'riset', 'dapet']	Sobsrocx
['coldplay']	efenerr
['min', 'buka', 'jastip', 'coldplay']	yumiiayumi
['news', 'resmi', 'jadwal', 'konser', 'motswt', 'asia', 'amp', 'australia', 'jakarta', 'list', 'coldplay', 'coldplayjakarta', 'coldplayindonesia']	txtdariterserah
['konser', 'coldplay', 'deh', 'brazil', 'trus']	anisyarahelll
['beneran']	novvvvvvvzzzzzz
['nonton', 'coldplay', 'live', 'buenos', 'aires', 'nti', 'concert', 'jkt', 'huhuhuhuhu']	brendamaliki
['taon']	LazuardiEd
['liatttt', 'boss', 'estimasi', 'start', 'war', 'mei', 'follow', 'livenation', 'coldplay', 'ampe']	shunsher
['coldplay', 'banh']	deklination
['announcement', 'coldplay', 'indonesia', 'smoke', 'screen', 'error', 'kemaren', 'subuh', 'sampe', 'mobile', 'dibuka']	syarif_acil
['ayukla', 'pakai', 'sampan']	nisaakoo_
[]	firzadwp
['news', 'bad', 'money']	albert_patresio
['minimal', 'coldplay', 'aceh']	boyscookrice
['tiket', 'coldplay']	latangkabagas
['namanya', 'recency', 'bias', 'personel', 'sekolah', 'sd', 'smp', 'coldplay', 'albumnya', 'sold']	tunjungutomo
['side', 'side', 'concert', 'tour', 'vachirawit', 'win', 'metawin', 'stay', 'tuned', 'details']	GMMTV
['coldplay', 'announce', 'date', 'amp', 'venue', 'psm', 'menjadikan', 'snbj', 'home', 'venue', 'harimau', 'malaya', 'silap', 'undian', 'world', 'qualifiers', 'nov', 'diadakan', 'julai', 'dpn']	PiangShankly
['coldplay', 'risih', 'dap', 'diikutin']	kenober16
['exc', 'tax', 'amp', 'fee', 'murah', 'sekelas', 'coldplay', 'cat', 'dapet', 'hikmahnya']	_fullsunfloower
['salam', 'dsai', 'dsai', 'mohon', 'adjust', 'ticket', 'coldplay', 'reformasi']	huhmfaizzz
['sekelas', 'coldplay', 'murah']	heyitsnotmetho
['dipersilahkan']	fitriaastrif
['harap', 'konsert', 'coldplay', 'setup', 'man', 'laksa', 'barai']	ikhwandayne
['tiket', 'subsidi']	padeli_
['jual', 'tubuh', 'minat', 'dm']	shoyohinaata
['open', 'jastip', 'tiket', 'coldplay', 'jakarta', 'testimoni', 'trusted', 'tour', 'jakarta', 'dm', 'tnc', 'dibantu', 'wts', 'tiket', 'jastip', 'coldplay']	alilrkive
['ee', 'tau', 'tau', 'nonton', 'coldplay']	kebakar_kabel
['min', 'servernya', 'lebih2', 'tds', 'coldplay']	jaewoobin
['coldplay', 'cover', 'welasku']	haris_patsy
['u', 'better', 'siapin', 'money', 'fee', 'jastip', 'coldplay']	han_gaul
['bismillah', 'war']	alfayedidik_
['ajaaa', 'coldplay', 'jakarta', 'kerjaan']	aliefngrh
['haloo', 'rumput', 'neon', 'open', 'jastip', 'tiket', 'coldplay', 'slot', 'urus', 'sampe', 'tiket']	rumputneon_ina
['wehhh', 'tuaa', 'war']	andkdrmwn
['fomo', 'fomo', 'beli', 'tiketnya']	cokelatkitkat
['coldplay', 'bali', 'kpn', 'kpn']	iwtilll
['coldplay']	titancubsnation
['coldplay', 'apasi', 'taunya', 'col']	oh4eva
['haruskah', 'beli']	taringkelinci
['beli', 'tiketnya', 'anjir']	Manilkaraz62089
['coldplay', 'terkenal2', 'cat']	myrezandy
['coldplay', 'terkenal']	WibiFirnanda
['keknya', 'coldplay']	tariqmaaang
['butuh']	annasrhmadd
['coldplay', 'dat']	sweetgoofball
['nemu', 'twit', 'hai', 'jual', 'tiket', 'cat', 'nonton', 'krn', 'keperluan', 'pelerr', 'hei', 'niat', 'calo', 'doain', 'titit']	sulingelektrik
['coba', 'mas2', 'coldplay']	basicgvrl
['dor', 'open', 'jastip', 'tiket', 'coldplay', 'sisa', 'slot', 'nic', 'dm', 'yeah']	tixseoulution
['eca', 'coldplay', 'nnti', 'eca', 'accept', 'full', 'payment']	bangyedambonita
['info', 'jastipp', 'trustd']	Snowberrymerah
['allahhh', 'bismillah', 'dpt', 'tiketnya', 'yaallah']	xgztzx
['bp', 'indo', 'coldplay']	octavia_silvi11
['tiket', 'coldplay', 'rahmah', 'dato', 'sri']	ImnNazri
[]	Ramadanrisli
['oiya', 'anjir', 'buduh', 'coldplay']	clumsyboyyy
['coldplay', 'btw', 'coldplay', 'malaysia', 'jom', 'belajar', 'bahasa', 'mandarin']	redpandalaoshi
['coldplay']	Joko_berdiri
['tuhkannn', 'labil', 'nonton', 'kpop']	xxoshv
['nonton', 'coldplay', 'hayuu', 'nontonnn']	tuanmudaday6
['coldplay']	miraecles_
['bayar']	vliffadam
['halooo', 'rumput', 'neon', 'open', 'jastip', 'tiket', 'coldplay', 'urus', 'sampe', 'tiket', 'open', 'slot', 'testimoni', 'pinned']	rumputneon_ina
['cari', 'duit', 'dmn']	rethayee
['coldplay', 'pakai', 'bismillah', 'tiket']	farahjjani
['thanks', 'beli', 'ticket']	ay0_0B
['daripda', 'beli', 'cat', 'nonton']	morodotcom
['coldplay', 'kesini', 'u', 'kesini', 'mom']	aerinabluu
['yura', 'coldplay']	DoubleChoco98
['takut', 'tiket']	septatya
['taynew', 'nonton', 'coldplay', 'jkt']	ohnewwiee
['yaiyyyy']	cumb3rbtch
['jakarta']	rahmdess27
['coldplay']	josephyudistira
['iyaa', 'nii', 'diundur']	neomujeowa
['maksud', 'sender', 'murah', 'krn', 'tiket', 'sekelas', 'coldplay', 'band', 'lhoo', 'kondisi', 'pribadi', 'msih', 'beli', 'krn', 'utama', 'huhu']	Annalyticals
['woohooo']	syaz_bay
['sebutkan', 'coldplay']	firzadwp
['parents', 'concert', 'coldplay', 'takde', 'risau', 'kiddocare', 'carer', 'rumahhotel', 'malam', 'even', 'stay', 'worries', 'enjoy', 'time', 'concert']	kiddocaremy
['beliin', 'tiket', 'coldplay', 'plishhhhhhh']	kwselhm
['coldplay', 'aceh']	Andri_an79
['coldplay', 'anjayy']	riryuuchan
['sumoah', 'hue', 'dapet', 'tijrtnya', 'allah', 'nonton']	Manilkaraz62089
['hi', 'open', 'jasa', 'war', 'tiket', 'coldplay', 'data', 'pribadi', 'bayar', 'bantu', 'war', 'fee', 'dibayarkan', 'dapet', 'tiketnya', 'testi', 'war', 'tiket', 'dapet']	wadyuneed
['thx', 'u', 'adit', 'dapet', 'tiket']	josjos__
['pls']	jjkookssi
['coldplay', 'belom']	djaycoholyc
['coldplay', 'blh']	hxnxid
[]	shofiaxxzz
['haloo', 'rumput', 'neon', 'open', 'jastip', 'tiket', 'coldplay', 'yaaa', 'urus', 'sampe', 'tiket', 'testimoni', 'pinned', 'open', 'slot']	rumputneon_ina
['hidup', 'dijakartanya', 'open', 'tiketnya']	bbyhippiy
['coldplay', 'bayar', 'wasit', 'pildun']	dendroishere
['malaysia']	good_day613
['plis', 'warnya']	btj21437604
['twice', 'coldplay']	iamasrafsaid
['percaya', 'liat', 'ah', 'tau', 'coldplay', 'main', 'indonesia', 'eh', 'bismillah', 'dapet', 'tiket', 'allah']	_ephemiral
[]	bumblebeeyayaa
[]	sancicak
['dri', 'coldplay', 'dp']	mejinniee
['pon', 'minat', 'coldplay', 'tiket', 'free', 'hehe']	suffikamari
['welcome', 'indonesia', 'set', 'alarm', 'war', 'ticket', 'dapet', 'coldplayjakarta']	hallofe8
['jomlah', 'keluarkan', 'duit', 'benda']	asreinisul_
['coldplay', 'ayo']	lostinmonday
['halo', 'jastip', 'war', 'ticket', 'coldplay']	jujutsushiouji
['war', 'merchnya', 'war', 'tiket', 'coldplay']	usalmafathin
['coldplay', 'aespa']	theresyaep
[]	willychn
['finally', 'war']	hiifenny
['cakap', 'pr', 'worldwide', 'bad', 'experience', 'wei', 'coldplay', 'mcmana', 'mtv', 'mcm', 'front', 'coldplay', 'kot', 'come']	ArifLuqmanul
['coldplay', 'keras']	fadhilmusrofi
['haloo', 'rumput', 'open', 'jastip', 'tiket', 'coldplay', 'nihhh', 'urus', 'sampe', 'tiket', 'testimoni', 'pinned']	rumputneon_ina
['suka', 'coldplay', 'bts']	raafikaziz
['ril', 'nonton', 'coldplay', 'pacar']	sugarvenomx
['nonton', 'coldplay', 'dihafalin']	pexphonk
['pm', 'tweet', 'coldplay', 'topi', 'live', 'kempen', 'prn', 'anwar', 'pro', 'hedonisma']	1rham_1brahim
['neh']	3vand_Dpasha
['bismillah', 'yu']	justdusty_
['coldplay', 'maksudnya']	myvee97
['pekerjaan', 'dicari', 'coldplay']	boodoubleo
['harii']	fbryrmdn
['konser', 'indonesia', 'beut', 'nonton', 'beli', 'tiket', 'miskin', 'tiketnya', 'mahal']	Kesar_mr2ent
['concert', 'setup', 'team', 'malaysia']	nyominyoms
['coldplay', 'kisaran', 'tixnya', 'herapa', 'yaaa', 'btw']	funkizeu
['haloo', 'open', 'jastip', 'tiket', 'coldplay', 'urus', 'sampe', 'tiket', 'testimoni', 'pinned']	rumputneon_ina
['hi', 'jastip', 'coldplay', 'sisa', 'feel', 'free', 'dm']	tixseoulution
['mantap']	sud_yogi
['monyeeetttt', 'duit', 'aye']	rethayee
['yaallah', 'coldplay', 'exo']	shunnabey
['hore', 'fix', 'war', 'huhu']	tiararhmwnt
['males', 'duit', 'alias', 'nonton', 'sy', 'memantau']	meeeemet
['resikonya', 'webnya', 'coldplay']	IGORGORIGOR
['coldplay']	aiurstwt
['sebelah', 'tiket', 'konser', 'coldplay']	jinnieseokkie07
['enakan', 'nonton', 'coldplay', 'nonton', 'spurs', 'et', 'sejujurnya', 'nonton', 'tim', 'ayam', 'sayur', 'kesukaan', 'males', 'fase', 'benci', 'spurs']	kixtchen
['tiketnya', 'membeli']	cilikmentikk
['wasapnya', 'info']	acilo
['halo', 'rumput', 'neon', 'open', 'jastip', 'coldplay', 'nihhh', 'urus', 'sampe', 'tiket', 'testimoni', 'pinned']	rumputneon_ina
['oh', 'whyyy', 'kerja']	atm0stphere
['duitku', 'kemana', 'betah', 'samaku']	dytarii
['bca', 'presale', 'nasabah', 'bca']	pinkroselty
['jadwal', 'libur']	djaycoholyc
['coldplay', 'website', 'coldplayjakarta', 'com', 'jastip', 'fix']	oppasmile
['justin', 'bieber', 'perempatan', 'coldplay', 'world', 'tour']	uzy__
['takbirrrrrrr']	deniaaar
['anjir', 'beneran', 'coldplay']	afigididaw
['masyaallah']	socializeless
['haloo', 'rumput', 'neon', 'open', 'jastip', 'tiket', 'coldplay', 'nihhh', 'urus', 'sampe', 'tiket', 'testimoni', 'pinned']	rumputneon_ina
['open', 'jastip', 'coldplay', 'proof', 'diliat']	tixseoulution
['halooo', 'tix', 'udaah', 'announced']	booniiiie
['coldplay', 'creep', 'live']	kebi___
['kerja', 'belom', 'tiket', 'coldplay', 'pay']	Slixe_13
[]	adit_insomnia
['bca', 'presale', 'maksudnya', 'khusus', 'bca', 'ajakah', 'debit', 'cc', 'paymentnya', 'public', 'war', 'please', 'paham']	iamnyctophillia
['beli', 'fujii', 'buka', 'coldplay', 'fix', 'bikin', 'miskin']	peachkeix
['dubbhhhhh', 'masyaallahhhhh']	Ekkacahyaa
['nonton', 'coldplay']	cloudysoobinnie
['sikaaattt']	luvmatch4
['drama', 'calo', 'tiket', 'coldplay']	nanndayokoitsu
['malaysia', 'wei']	Yanzemon
['bikin', 'konser']	bianludwi
['war', 'tiketnya']	syavarii
['allah']	nalalaana
['tim', 'ku', 'ijin']	wisnukunt
['anjirrr', 'anyaaa', 'fix']	fffffffara
['taiwan']	HBWonder
['nonton', 'messi', 'coldplay']	Ridhoae133
['sumpah', 'penjualan', 'tiketnya', 'dibuka', 'mei', 'bulan2', 'dibuka']	aloealoethere
['list', 'tournya']	MARXXDIE
['euy']	dikaputrabagia
['ahaha', 'biar', 'sklian', 'fee', 'coldplay']	niccaaaasyyy
['prioritas', 'coldplay', 'jkt']	lwullipop
['khusus', 'payment', 'bca']	dump0st
['band', 'kojo', 'dapet', 'rejeki', 'beli', 'tiket', 'coldplay']	Rizman_okoy
['coldplay', 'confirm', 'mesai']	ABayuTama
['spill', 'weeknd', 'dikit', 'pliss', 'mampir', 'coldplay', 'weeknd']	bakpiaakejuu
['aa', 'sholawatin']	Nilaastari2
['cuti', 'massal']	djaycoholyc
['kumpulan', 'popular', 'coldplay', 'malaysia', 'konsert', 'nov', 'bertempat', 'stadium', 'nasional', 'bukit', 'jalil', 'pm', 'kumpulan', 'berasal', 'menerusi', 'ciapan', 'twitter', 'sebentar']	Harapan_Madani
['haloo', 'rumput', 'open', 'jastip', 'coldplay', 'urus', 'sampe', 'tiket', 'testimoni', 'pinned']	rumputneon_ina
['cowo', 'cool', 'suka', 'nonton', 'coldplay']	yteeam
['nonton', 'kuyyy']	hiifenny
['seokjin', 'coldplay', 'konser', 'jkt', 'main']	fullmoonjinnie
['tiket', 'open']	YuzYussof
['hai', 'open', 'jastip', 'tiket', 'coldplay']	tixseoulution
['tiket', 'coldplay']	trothelfox
['kisaran', 'tiket', 'konser', 'coldplay', 'jakarta', 'mei', 'coldplay']	tribunkaltim
['coldplay', 'terkenal', 'hai', 'bruh', 'bumi']	wahyufandi_
['berharap', 'bau', 'suruh', 'war', 'war', 'tiket']	Julyana_ik
['open', 'jastip', 'milkcarrot', 'coldplay', 'music', 'spheres', 'jakarta', 'early', 'bookslot', 'fee', 'menyusul', 'diurus', 'tiket', 'perhatikan', 'tnc', 'bookslot', 'limited', 'slot', 'order', 'dm', 'mention', 'dm', 'testi', 'twt']	MilkcarrotTix
['sis', 'jom']	thesyaigal
['wuih']	cakbottom
['sekelas', 'coldplay', 'affordable']	bulanaprilduarb
['takut', 'war', 'tiket', 'takut', 'ijin', 'cutinya', 'haduh', 'lahh']	pendaqi
['bismillah', 'konser', 'coldplay', 'jkarta', 'allah']	bucinrokudaime
['dapet', 'tiketnya', 'mikirin', 'ituhhh', 'huhu']	halssuissseo
['meuuu', 'jastip', 'tiket', 'coldplay']	setsunavie
['band', 'indo', 'mendekati', 'coldplay', 'nidji', 'jamannya']	barnadi
['coldplay', 'nyanyi']	chickgarettess
['jemput', 'jemput']	nasirlasarang
['coldplay', 'judulnya', 'fix', 'motoran', 'doi', 'cobain', 'deh', 'trus', 'hapus', 'tweet']	alfrzm_
['santai', 'anwar', 'layan', 'coldplay']	ayaqnm
['yaaampon', 'brapa']	impianparamantu
['sap', 'u', 'liat', 'official', 'accnya', 'coldplay', 'deh']	sugarvenomx
['ummmm', 'sedih', 'ah', 'camni', 'lauv', 'n', 'coldplay', 'melepas']	imnabillll
['coldplay', 'keindo', 'blablablabla', 'aje', 'percaya', 'hoax']	HIKUNSAHIYAAA
['amp', 'tim', 'open', 'coldplay']	subakkservices
['ayo', 'coba', 'war', 'kemarin', 'bantu', 'war', 'temenku', 'nonton', 'fujikaze', 'dapet', 'bawa', 'coldplay', 'dapet', 'aamiin']	persvjoon
['konser', 'dewa', 'stars', 'blum', 'jadwal', 'resminya', 'om']	MAHENDRA_GNW
['bca', 'presale', 'payment', 'pakai', 'bca']	mint_choco_14
['nyelam', 'coldplay', 'veteran', 'pdhl']	trothelfox
['amp', 'tim', 'open', 'coldplay']	subakkservices
['band', 'media', 'sosial', 'penjualan', 'tiket', 'presale', 'mei', 'penjualan', 'mei', 'coldplay', 'concert', 'musicofthespheresworldtour']	gen1031fmsby
['definisi', 'suka', 'suka', 'coldplay']	kayeavine
['apapun']	luckytavicky
['allah', 'coldplay', 'mepet', 'red', 'velvet', 'refund', 'dipake', 'konser', 'kredibel']	redbaebaechu
['whhoo', 'nyari']	cocoaftbutter
[]	oodaengie
[]	asricahyaning
['info', 'warnet', 'kecepatan', 'cahaya']	aesxaass
['masyaallah']	rjputri
['coldplay']	Hamdiirawan17
['bener', 'bener', 'konsernya']	wisnukunt
['alaaa', 'lepas', 'coldplay', 'bole', 'hehe']	ruud_irwan
['om']	kimcyijeon
['dato', 'sri', 'join', 'jom', 'dato', 'seri', 'join', 'coldplay']	themervynelroyy
['mikirin', 'duit', 'war', 'tiket']	non__eee
['lbh', 'mahal', 'coldplay', 'btw', 'dihapus', 'ktnya', 'blm', 'fix']	Sambaek_Yuksibo
['ra']	catoer_ndp
['jual']	tsaniadn
['pilih', 'nonton', 'coldplay', 'laptop', 'buka', 'sosmed', 'laptop']	sansu_the_dove
['nnton', 'coldplay', 'anton', 'eti']	donzpx
['coldplay', 'sdh', 'kesini']	TMahardika
['include', 'tax']	gratedful
['jebolan']	laksanardie
['tiba2', 'dikasih', 'tiket', 'coldplay', 'ehehe']	niiiitt
