raw_content	username	tweet_published_at	type	cleaned_content	mention
@tanyakanrl Yg suka coldplay banyak, mending takut war ama fans coldplay aja drpd army. Ehh tp Army juga bnyak si yg ngefans sm coldplay, terlepas dr collab dia sm BTS muehehe	mrlindov_	2023-05-04 18:22:14+07	replied_to	['suka', 'coldplay', 'mending', 'takut', 'war', 'ama', 'fans', 'coldplay', 'drpd', 'army', 'ehh', 'army', 'bnyak', 'ngefans', 'sm', 'coldplay', 'lepas', 'collab', 'sm', 'bts', 'muehehe']	['tanyakanrl']
@tanyakanrl fansnya Coldplay di indo juga ga kalah banyakk kak😭	seraindipitae	2023-05-04 18:14:54+07	replied_to	['fansnya', 'coldplay', 'indo', 'kalah', 'banyakk']	['tanyakanrl']
coldplay aja gaesss yg jarang bgt sea tour😌 meracuni @bknsecondacc untuk nonton coldplay🙌🏻 https://t.co/GbDwNtj4fd	gystvrr_	2023-05-04 17:58:34+07	tweet	['coldplay', 'gaesss', 'sea', 'tour', 'racun', 'nonton', 'coldplay']	['bknsecondacc']
@tanyakanrl kayanya army engga deh (kecuali dia fans coldplay juga). Soalnya penyanyi yang satu lagu itu lagi wajib militer dan gak mungkin juga ikut konser nov ini di jkt 🥲🫂	MangJhoooope	2023-05-04 17:50:27+07	replied_to	['kaya', 'army', 'engga', 'deh', 'fans', 'coldplay', 'nyanyi', 'lagu', 'wajib', 'militer', 'konser', 'nov', 'jkt']	['tanyakanrl']
@jonasbrothers bang lu kaalau ga buruan ke Indonesia, ini duit aku pakai nonton coldplay😡	Bellanuraa	2023-05-04 17:46:35+07	tweet	['kaalau', 'buru', 'indonesia', 'duit', 'pakai', 'nonton', 'coldplay']	['jonasbrothers']
@PradityoP Masalahnya lagi nabung untuk sesuatu yang lebih besar yo.. contoh, war tiket coldplay ahahaha	khalishadow	2023-05-04 17:41:59+07	tweet	['nabung', 'yo', 'war', 'tiket', 'coldplay', 'ahahaha']	['PradityoP']
@tanyakanrl Coldplay nya sendiri belum ngumumin apa2 nder.. bismillah dulu aja sambil nabung	do0_nctsmtown	2023-05-04 16:39:51+07	replied_to	['coldplay', 'ngumumin', 'nder', 'nabung']	['tanyakanrl']
@SiPalingBiru Ya udh coldplay aja gas	sushiboy_20	2023-05-04 17:36:35+07	replied_to	['coldplay', 'gas']	['SiPalingBiru']
@tanyakanrl Nder optimis dulu aja nder, masalahnya fans coldplay di indo itu banyak. Jdi nabung aja dulu, trs pantengin statement resmi dari coldplaynya. Gk semua army fansnya coldplay kok, aku gk salty nder peace.	beartaeby_	2023-05-04 17:36:09+07	replied_to	['nder', 'optimis', 'nder', 'fans', 'coldplay', 'indo', 'jdi', 'nabung', 'trs', 'pantengin', 'statement', 'resmi', 'coldplaynya', 'army', 'fansnya', 'coldplay', 'salty', 'nder', 'peace']	['tanyakanrl']
@iamvswifey ktny si iy y tp coldplay announce nya msh tgl 9 nnt alias jgn jd badut dulu 🙃	ditsthoughts	2023-05-04 17:33:50+07	replied_to	['ktny', 'iy', 'y', 'coldplay', 'announce', 'msh', 'tgl', 'nnt', 'alias', 'jgn', 'jd', 'badut']	['iamvswifey']
@tanyakanrl Kalo ini udah dikonfirmasi ya gak mungkin semua army pada ikutan war tiket nder paling beberapa yg emang ngefans sama Coldplay pasti bakalan ikut war tiket	rjshjjva0613	2023-05-04 17:18:46+07	replied_to	['kalo', 'konfirmasi', 'army', 'ikut', 'war', 'tiket', 'nder', 'ngefans', 'coldplay', 'war', 'tiket']	['tanyakanrl']
@Elevenmabok WKWKWKWK IYA JUGA YA AMJINK DIA KAN KAYA RAYA GPP DH AKU DIAJAK JOGED TIKTOQ ASAL DITRAKTIR VEREL NONTON KONSER COLDPLAY	sugarvenomx	2023-05-04 17:30:37+07	tweet	['wkwkwkwk', 'amjink', 'kaya', 'raya', 'gpp', 'dh', 'ajak', 'joged', 'tiktoq', 'traktir', 'verel', 'nonton', 'konser', 'coldplay']	['Elevenmabok']
@IDWantsColdplay ternyata coldplay tidak seidealis itu 😅	Heyndii	2023-05-04 17:17:06+07	replied_to	['coldplay', 'ideal']	['IDWantsColdplay']
@rumyblue_7 @tanyakanrl Aku tau kok. Yg di argentina kmren jg menurutku salah satu kegiatan promonya The Astronaut jg makanya bisa kesampean. Lagian itu collab bukan duet/featuring tp lagu solo, logikanya walaupun ga wamil jg ga mungkin tiap coldplay konser seokjin dateng, pertanyaan sendernya lucu aja	dlwadns	2023-05-04 17:04:55+07	tweet	['tau', 'argentina', 'kmren', 'turut', 'salah', 'giat', 'promonya', 'astronaut', 'sampean', 'collab', 'duet', 'featuring', 'lagu', 'solo', 'logika', 'wamil', 'coldplay', 'konser', 'seokjin', 'dateng', 'sender', 'lucu']	['rumyblue_7', 'tanyakanrl']
@cristyvanesha mau nonton coldplay bukan mau vcs ajgg	Rudigesper	2023-05-04 17:04:45+07	replied_to	['nonton', 'coldplay', 'vcs', 'ajgg']	['cristyvanesha']
@tanyakanrl WARnya bukan sama fansny coldplay atau army tapi sama artist/seleb tanah air tp artist/seleb juga ambilny yg vip/vvip ga mungkin yg dibawah itu. Cmiiw	shioMounyet	2023-05-04 17:03:26+07	replied_to	['warnya', 'fansny', 'coldplay', 'army', 'artist', 'seleb', 'tanah', 'air', 'artist', 'seleb', 'ambilny', 'vip', 'vvip', 'bawah', 'cmiiw']	['tanyakanrl']
bang @coldplay, jadi orasi di GBK? https://t.co/bMxsdc1suA	raplee	2023-05-04 17:00:53+07	tweet	['orasi', 'gbk']	['coldplay']
@tanyakanrl gk perlu bingung digempur bertubi2 LAUV COLDPLAY HONNE KESHI LANY SMTOWN SHINEE SEVENTEEN NCT127 AESPA DAY6 maju lo semua	Iattecookie	2023-05-04 16:59:53+07	replied_to	['bingung', 'gempur', 'tubi', 'lauv', 'coldplay', 'honne', 'keshi', 'lany', 'smtown', 'shinee', 'seventeen', 'nct', 'aespa', 'day', 'maju']	['tanyakanrl']
@tanyakanrl ga semua Army ngefans coldplay nder, tapi yaaa bisa dipastikan warnya susah karena fans nya coldplay kan maen cuyyyy dari berbagai generasi wkwk, berdoa aja semoga dapet walau di tribun😭🤚	kimrnd__	2023-05-04 16:55:58+07	replied_to	['army', 'ngefans', 'coldplay', 'nder', 'yaaa', 'warnya', 'susah', 'fans', 'coldplay', 'maen', 'cuyyyy', 'generasi', 'doa', 'moga', 'dapet', 'tribun']	['tanyakanrl']
@RudyRoedyanto Koh tiket IO nya bisa gk dijualnya seminggu sebelum acara aja? Bulan ini kek nya war tiket konser coldplay di jakarta koh 🤣	annisabalqis	2023-05-04 16:53:12+07	tweet	['koh', 'tiket', 'io', 'jual', 'minggu', 'acara', 'kek', 'war', 'tiket', 'konser', 'coldplay', 'jakarta', 'koh']	['RudyRoedyanto']
@Saham_fess worth bgt kalo Coldplay	ItsAwe_	2023-05-09 05:32:35+07	replied_to	['worth', 'kalo', 'coldplay']	['Saham_fess']
@tanyakanrl fans coldplay buanyak banget di indo btw	babooyen2	2023-05-04 16:50:31+07	replied_to	['fans', 'coldplay', 'buanyak', 'indo', 'btw']	['tanyakanrl']
"Produk Hire Care Istimewa, Pernah dipakai sama Mamat dan Verrel waktu nonton Coldplay bareng sama  Bu Rudy dan Gus Baha dijamain #HALAL tidak #HARAM 

Mau tau dimana ya disini &gt; https://t.co/3H3PczGOpy

Jangan lupa follow @RcnShop33 ya #MurahTrendiCheck"	RcnShop33	2023-05-04 16:49:41+07	tweet	['produk', 'hire', 'care', 'istimewa', 'pakai', 'mamat', 'verrel', 'nonton', 'coldplay', 'bareng', 'rudy', 'gus', 'baha', 'dijamain', 'halal', 'haram', 'tau', 'lupa', 'follow', 'murahtrendicheck']	['RcnShop33']
@NaimNawrouz Tak pernah dgr kau pasang lagu coldplay hm	mmrrllssyyffqq	2023-05-09 05:31:57+07	replied_to	['dgr', 'pasang', 'lagu', 'coldplay', 'hm']	['NaimNawrouz']
"@tanyakanrl 2 member BTS lagi wamil nder, ga tau nanti november siapa yg menyusul daftar wamil. Jd kecil kemungkinan army bakal ikut war.
Tapi besar kemungkinan juga tetep susah war karena lagu coldplay itu easy listening, muncul dimana² dan penggemarnya lintas usia, jd siap² aja buat war 😂"	uchihaagustd	2023-05-04 16:42:38+07	replied_to	['member', 'bts', 'wamil', 'nder', 'tau', 'november', 'susul', 'daftar', 'wamil', 'jd', 'army', 'war', 'tetep', 'susah', 'war', 'lagu', 'coldplay', 'easy', 'listening', 'muncul', 'gemar', 'lintas', 'usia', 'jd', 'war']	['tanyakanrl']
@tanyakanrl Gak semua army fans Coldplay si nder tenang aja, tapi fans Coldplay tuh buanyakkkk jadi yaaaa kalo valid kemungkinan besarnya memang super war buat tiketnya. Sekalipun di gbk gua yakin demand-nya tinggi banget, dari video yang lewat konser Coldplay tuh seru bangettt soalnyaa	riraniss	2023-05-04 16:40:33+07	replied_to	['army', 'fans', 'coldplay', 'nder', 'tenang', 'fans', 'coldplay', 'tuh', 'buanyakkkk', 'yaaaa', 'kalo', 'valid', 'besar', 'super', 'war', 'tiket', 'gbk', 'demand', 'video', 'konser', 'coldplay', 'tuh', 'seru', 'bangettt', 'soalnyaa']	['tanyakanrl']
@tanyakanrl Lawanmu mah semua fandom nderr, ya gmn ini coldplayyy lohh semua org ditemenin lagu2 coldplay.	artbleuu	2023-05-04 16:32:11+07	replied_to	['lawan', 'fandom', 'nderr', 'gmn', 'coldplayyy', 'lohh', 'org', 'ditemenin', 'lagu', 'coldplay']	['tanyakanrl']
@tanyakanrl coldplay tuh pendengar/fansnya universal, dari segala kalangan ada. Jd kalaupun army ada yg ikutan war tiket ya karna mereka coldplayers juga, kalau seokjin blm wamil gue bisa ngebadut sih sj bakalan jd GS kaya di Argentina karna mereka collab lagu solo dan Sj sedeket itu sm Cp	bulanaprilduarb	2023-05-04 16:31:49+07	replied_to	['coldplay', 'tuh', 'dengar', 'fansnya', 'universal', 'kalang', 'jd', 'army', 'ikut', 'war', 'tiket', 'karna', 'coldplayers', 'seokjin', 'blm', 'wamil', 'ngebadut', 'sj', 'jd', 'gs', 'kaya', 'argentina', 'karna', 'collab', 'lagu', 'solo', 'sj', 'sedeket', 'sm', 'cp']	['tanyakanrl']
@tanyakanrl Enggak nder, yg duet sama coldplay lagi wamil. Army yg nntn coldplay pastinya ya krna pengen nntn coldplay, jumlahnya mgkin gk bnyak jdi kmu tenang aja nder	kiiqueel	2023-05-04 16:31:15+07	replied_to	['nder', 'duet', 'coldplay', 'wamil', 'army', 'nntn', 'coldplay', 'pasti', 'krna', 'nntn', 'coldplay', 'mgkin', 'bnyak', 'jdi', 'kmu', 'tenang', 'nder']	['tanyakanrl']
@tanyakanrl member btsnya lg eceran nder, yg 2 lg wamil jg. lagian fans coldplay jg udh seabrek😭😭mending tkt kalah war tiket sm fansnya lgsg daah drpd sm army, kecuali armynya jg fansnya coldplay wkwk	jjkmcmxcvii	2023-05-04 16:30:58+07	replied_to	['member', 'btsnya', 'ecer', 'nder', 'wamil', 'fans', 'coldplay', 'abrek', 'mending', 'tkt', 'kalah', 'war', 'tiket', 'sm', 'fansnya', 'lgsg', 'daah', 'drpd', 'sm', 'army', 'armynya', 'fansnya', 'coldplay']	['tanyakanrl']
@celixalexandra andai uang gue banyak, trus ga putus.. pasti best of the best experience bgt di anniv gua yg ke 3 taun bisa konseran coldplay brg dia. what a cool and lovely moment 🤒	anaksoelthan	2023-05-04 16:28:49+07	replied_to	['uang', 'trus', 'putus', 'best', 'of', 'best', 'experience', 'anniv', 'taun', 'konser', 'coldplay', 'brg', 'what', 'a', 'cool', 'and', 'lovely', 'moment']	['celixalexandra']
@dlwadns @tanyakanrl Kemarin Seokjin diundang kok kak ke konsernya Coldplay. Tampil 1 lagu doang dikasih perfom panggung khusus dgn Coldplay sebelum dia wamil. Kecuali my universe emg harus 7 member full.	rumyblue	2023-05-04 16:27:00+07	replied_to	['kemarin', 'seokjin', 'undang', 'konser', 'coldplay', 'tampil', 'lagu', 'kasih', 'perfom', 'panggung', 'khusus', 'dgn', 'coldplay', 'wamil', 'my', 'universe', 'emg', 'member', 'full']	['dlwadns', 'tanyakanrl']
@tanyakanrl Mau bgt nonton tp w cuma dikit tau lagu2nya coldplay, paling 10 lagu doang, takut dinyinyirin kalo di indo kyk konser kemrn dibilang byk yg fomo🙃	dinris15	2023-05-04 16:26:10+07	replied_to	['nonton', 'w', 'dikit', 'tau', 'lagu', 'coldplay', 'lagu', 'takut', 'dinyinyirin', 'kalo', 'indo', 'kyk', 'konser', 'kemrn', 'bilang', 'byk', 'fomo']	['tanyakanrl']
@ezekielvr7 @AngkolNil Di ko mapapakinggan! Nasa meeting pa ako. Yellow by Coldplay yan ah	MelvinS1298	2023-05-04 16:25:00+07	replied_to	['ko', 'mapapakinggan', 'nasa', 'meeting', 'pa', 'ako', 'yellow', 'by', 'coldplay', 'yan', 'ah']	['ezekielvr7', 'AngkolNil']
@tanyakanrl Coldplay udah universal sih, jadi mau collab atau engganya sama BTS pasti tetep susah dapetin tiketnya 😭😭😭😭😭	catfurry____	2023-05-04 16:24:34+07	replied_to	['coldplay', 'universal', 'collab', 'engganya', 'bts', 'tetep', 'susah', 'dapetin', 'tiket']	['tanyakanrl']
@ayaprameswari coldplay udah fix mbaa. nah ini info gbk disewa di Desember udah dari bulan kapan belum bocor juga siapa artisnya wkwk. Antara Taylor atau Beyonce tebakan netizen.	ireona29	2023-05-04 16:23:34+07	replied_to	['coldplay', 'fix', 'mbaa', 'info', 'gbk', 'sewa', 'desember', 'bocor', 'artis', 'taylor', 'beyonce', 'tebak', 'netizen']	['ayaprameswari']
@tanyakanrl Ngga jg sih tp kebanyakan pada fans coldplay jg	Minyongki1	2023-05-04 16:22:28+07	replied_to	['banyak', 'fans', 'coldplay']	['tanyakanrl']
@tanyakanrl Army yg suka Coldplay juga banyak sih, jadi rezeki2an aja	novitanonagon	2023-05-04 16:22:21+07	replied_to	['army', 'suka', 'coldplay', 'rezeki', 'an']	['tanyakanrl']
@tanyakanrl Tapi kalo army ada yg nonton Coldplay ya wajar, siapa tau mereka jg ngefans Coldplay 🤭	rumyblue	2023-05-04 16:21:34+07	replied_to	['kalo', 'army', 'nonton', 'coldplay', 'wajar', 'tau', 'ngefans', 'coldplay']	['tanyakanrl']
@tanyakanrl Seokjin wamil, kalau ada army pun kayaknya emang dari sananya juga ngefans Coldplay, banyak army yang ngefans sama Coldplay terlepas Collab apa enggak, yang suka Coldplay kan banyak dari berbagai umur juga, namanya ticketing mah pasti war.	svtunning	2023-05-04 16:20:26+07	replied_to	['seokjin', 'wamil', 'army', 'kayak', 'sana', 'ngefans', 'coldplay', 'army', 'ngefans', 'coldplay', 'lepas', 'collab', 'suka', 'coldplay', 'umur', 'nama', 'ticketing', 'war']	['tanyakanrl']
@KLAPAUClUS @tanyakanrl Seokjin kemarin diundang kok ke konsernya Coldplay, dikasih perfom panggung khusus juga. Tapi itu kan sebelum dia wamil. Sekarang ya ga bisa karena wamil	rumyblue	2023-05-04 16:19:47+07	replied_to	['seokjin', 'kemarin', 'undang', 'konser', 'coldplay', 'kasih', 'perfom', 'panggung', 'khusus', 'wamil', 'wamil']	['KLAPAUClUS', 'tanyakanrl']
@tanyakanrl BTS lagi sibuk jg nder ga mungkin jg ikut ngonser coldplay, kalo kayak seokjin yg jd guest di konser nya coldplay di argentina waktu itu baru memungkinkan army ikut war	KimMuthiaaa	2023-05-04 16:19:23+07	replied_to	['bts', 'sibuk', 'nder', 'ngonser', 'coldplay', 'kalo', 'kayak', 'seokjin', 'jd', 'guest', 'konser', 'coldplay', 'argentina', 'army', 'war']	['tanyakanrl']
"@tanyakanrl INIMAH WARNYA LINTAS GENERASI NDER.
Temenku kmaren cerita, ""MAMA PAPAKU SUENENG COLDPLAY MAU KE SINI, MAU NONTON MASIO ADOH. NGEFANS BANGET MEREKA"".
Padahal di Jember, dan anaknya udah smt 6😭
Ini baru sepasang ibu bapak, blom yang laen😭😭😭"	ordinarypeo_0pl	2023-05-04 16:18:48+07	replied_to	['inimah', 'warnya', 'lintas', 'generasi', 'nder', 'temenku', 'kmaren', 'cerita', 'mama', 'papa', 'sueneng', 'coldplay', 'nonton', 'masio', 'adoh', 'ngefans', 'jember', 'anak', 'smt', 'pasang', 'blom', 'laen']	['tanyakanrl']
@a_lowkeycarat @munloper Beliin tiket @coldplay , aku maapin klean brdua @munloper @a_lowkeycarat 🤝	mostfavoredboy	2023-05-04 16:18:20+07	replied_to	['beliin', 'tiket', 'maapin', 'klean', 'brdua']	['a_lowkeycarat', 'munloper', 'coldplay', 'munloper', 'a_lowkeycarat']
@clarayslw Hayangna coldplay mawa pamajikan, tapi hayang oge nonton bmth 🤣	SayidR13	2023-05-04 16:14:11+07	replied_to	['hayangna', 'coldplay', 'mawa', 'pamajikan', 'hayang', 'oge', 'nonton', 'bmth']	['clarayslw']
"@clarayslw Kan udah tau pas urang ngasih tau umak 🤣
Ada saosin sama bmth oge sih engke sebelum coldplay 🤣"	SayidR13	2023-05-04 16:12:51+07	replied_to	['tau', 'urang', 'ngasih', 'tau', 'umak', 'saosin', 'bmth', 'oge', 'engke', 'coldplay']	['clarayslw']
@SayidR13 Tong hilap Coldplay 15 November mangga mamam lembur	clarayslw	2023-05-04 16:12:08+07	replied_to	['tong', 'hilap', 'coldplay', 'november', 'mangga', 'mamam', 'lembur']	['SayidR13']
@moneeeybags the weeknd gk siihhh,,, tp harus nonton coldplay sblm mati😭	naiethereal	2023-05-04 16:07:33+07	replied_to	['weeknd', 'siihhh', 'nonton', 'coldplay', 'sblm', 'mati']	['moneeeybags']
@IDWantsColdplay NORAK sih akun2 di indonesia, apalagi ampe selevel pejabat tinggi...mending singapur adem ayem sampe akun coldplay, promotor &amp; pengelola venuenya announce ...ticketingnya juga easy access	BobbyDahni	2023-05-04 16:05:33+07	replied_to	['norak', 'akun', 'indonesia', 'ampe', 'level', 'jabat', 'mending', 'singapur', 'adem', 'ayem', 'sampe', 'akun', 'coldplay', 'promotor', 'amp', 'kelola', 'venuenya', 'announce', 'ticketingnya', 'easy', 'access']	['IDWantsColdplay']
@sbyfess duit bisa di cari coldplay ke indo sekali seumur idup.  tp napa duit susah di cari 😭😭	fullbatt92	2023-05-04 15:09:00+07	replied_to	['duit', 'cari', 'coldplay', 'indo', 'umur', 'idup', 'napa', 'duit', 'susah', 'cari']	['sbyfess']
"TWICE..... INI APA PERTANDA SY HARUS NTN COLDPLAY AJA???? BENERAN KAH GA MAU SINGGAH KE INDONESIA 😭 
butuh kepastian bgt ini 🥲😭 @JYPETWICE 
#TWICE_5TH_WORLD_TOUR"	ricann97	2023-05-04 15:49:02+07	tweet	['twice', 'tanda', 'sy', 'ntn', 'coldplay', 'beneran', 'kah', 'singgah', 'indonesia', 'butuh', 'pasti', 'twice', 'th', 'world', 'tour']	['JYPETWICE']
@cristyvanesha wah member baru coldplay tah	alextwiting	2023-05-04 15:41:15+07	replied_to	['member', 'coldplay', 'tah']	['cristyvanesha']
"Ini Jadwal Konser Coldplay Sepanjang Tahun 2023, Indonesia Belum Masuk Daftar!

Duh jangan php ya @coldplay 😌

#Coldplay #ColdplayJakarta 

https://t.co/HjzX74SAvF"	medcom_id	2023-05-04 15:37:59+07	tweet	['jadwal', 'konser', 'coldplay', 'indonesia', 'masuk', 'daftar', 'duh', 'php', 'coldplay', 'coldplayjakarta']	['coldplay']
@cutiesbubu coldplay mau ke indo? Kapaan?	fullsunrose__	2023-05-04 15:30:06+07	replied_to	['coldplay', 'indo', 'kapa']	['cutiesbubu']
@dinstarks @celixalexandra Sabar... nunggu 3 juni dulu baru fokus ke coldplay	PrimaPradipta7	2023-05-04 15:05:34+07	replied_to	['sabar', 'nunggu', 'juni', 'fokus', 'coldplay']	['dinstarks', 'celixalexandra']
@cajinsauce Pak Mentri spoiler konser Coldplay di indo ceunah 🙃	_yourwinterbear	2023-05-04 14:54:04+07	replied_to	['tri', 'spoiler', 'konser', 'coldplay', 'indo', 'ceunah']	['cajinsauce']
pusink bgt tiap scroll tiktok fyp konsernya @coldplay kan aku jadi makin iri pengen nonton bgtt😭. Bismillah tgl 9 may ada announce dari coldplay nya langsung kalo bakalan konser disini 😭 dan semoga aku dilancarin pas war tiketnya 😭😭😭😭	___npj___	2023-05-04 15:14:52+07	tweet	['pusink', 'scroll', 'tiktok', 'fyp', 'konser', 'iri', 'nonton', 'bgtt', 'tgl', 'may', 'announce', 'coldplay', 'langsung', 'kalo', 'konser', 'moga', 'dilancarin', 'war', 'tiket']	['coldplay']
"@movelikeyeager tunggu official announcement nya aja yaa, tgl 09 Mei.. biasanya kan penjualan tiket kisaran 2 minggu dari announcement 😁

*pic dari fanbase Coldplay Taiwan https://t.co/1B8O9V5ObP"	wurdianto	2023-05-04 15:10:04+07	replied_to	['tunggu', 'official', 'announcement', 'tgl', 'mei', 'jual', 'tiket', 'kisar', 'announcement', 'pic', 'fanbase', 'coldplay', 'taiwan']	['movelikeyeager']
@nanami_krn gak denger coldplay	ansiyeti	2023-05-04 15:07:48+07	tweet	['denger', 'coldplay']	['nanami_krn']
@angewwie Boleh ga si coldplay nyanyi ngundang anda	rollingitson	2023-05-04 15:03:48+07	replied_to	['coldplay', 'nyanyi', 'ngundang']	['angewwie']
@westenthu Plis lah coldplay udh pasti tp knp enhypen msh belum ada hilalnye	anindyaokttt	2023-05-04 14:42:37+07	replied_to	['plis', 'coldplay', 'knp', 'enhypen', 'msh', 'hilalnye']	['westenthu']
@ninaputt2 mau nonton coldplay ajgg bukan vcs	Rudigesper	2023-05-04 14:51:29+07	replied_to	['nonton', 'coldplay', 'ajgg', 'vcs']	['ninaputt2']
@febiratry Aaakkk kalo iya gue 3x nahan sakit dada😭 coldplay, smtown, mbak tay. 😢	Eshocta	2023-05-04 14:40:21+07	replied_to	['aaakkk', 'kalo', 'x', 'nahan', 'sakit', 'dada', 'coldplay', 'smtown', 'mbak', 'tay']	['febiratry']
"@Denald Aamiinnn
Back up plan adalah war tiket pake jastip 😬😬ini temen kerja seruangan jg rencana ntn, dadi banyak armada hrsnya 😂
Kita jg deg2aaann, tiap hr mantengin ig coldplay"	iamretty	2023-05-04 14:40:21+07	replied_to	['aamiinnn', 'back', 'up', 'plan', 'war', 'tiket', 'pake', 'jastip', 'temen', 'kerja', 'ruang', 'rencana', 'ntn', 'dadi', 'armada', 'hrsnya', 'aaann', 'hr', 'mantengin', 'ig', 'coldplay']	['Denald']
@shazanasam Tak suree tapi mula2 khabar2 angin coldplay dtg malaysia tu imantang yg post kat ig dieee hihi 🤣	NysaaIsmail	2023-05-06 07:19:51+07	replied_to	['suree', 'khabar', 'angin', 'coldplay', 'dtg', 'malaysia', 'imantang', 'post', 'kat', 'ig', 'dieee', 'hihi']	['shazanasam']
@inibeneranuna aku udah ngepet nih buat coldplay, masa koalisinya auto bubar ginisihhh wkwk	windyauliaac	2023-05-04 14:11:34+07	replied_to	['ngepet', 'coldplay', 'koalisi', 'auto', 'bubar', 'ginisihhh']	['inibeneranuna']
"buat mhasiswa semester akhir d jogja yok bantuin gw merintis usaha..
wawancara sambil ngopi : 8 mei 23
#infoloker  #loker #lowkerjogja #lokerjogja #infoparttime #parttimejogja #infolowkerjogja #infolokerjogja #lowongankerja #lowongan @infolokerjogja
 @parttimeJOGJA
 @jogja_lowker https://t.co/AvR2mjIzkO"	boby1003	2023-05-04 14:01:01+07	tweet	['mhasiswa', 'semester', 'd', 'jogja', 'yok', 'bantuin', 'rintis', 'usaha', 'wawancara', 'ngopi', 'mei', 'infoloker', 'loker', 'lowkerjogja', 'lokerjogja', 'infoparttime', 'parttimejogja', 'infolowkerjogja', 'infolokerjogja', 'lowongankerja', 'lowong']	['infolokerjogja', 'parttimeJOGJA', 'jogja_lowker']
