content	username	tweet_published_at	type
"@GianranyDiva Aamiin. Ini yg paling penting. Gpp ga bs ntn konser coldplay skrg, Mudah2an nanti bs ntn konser coldplay di yurop yaa wuakkk. Hahaha aamiin. 
Insya Allah jadi. Ke grand mall ya?"	faninugrahaeni	2023-05-09 03:33:02+07	replied_to
@shuablisse Pasti elu pengen coldplay 🥹	voirlebonheur	2023-05-09 03:33:01+07	replied_to
@JR_Cyrillus @idextratime even 1d aja pas masih jaman audisi, cover lagu coldplay mulu🙃	oreofrappe_	2023-05-09 03:32:56+07	replied_to
@asrulmm rasanya murah sikit kot. ni harga tiket coldplay dekat indonesia https://t.co/Jugpwj9JTH	minato70036837	2023-05-09 03:32:48+07	replied_to
@IDWantsColdplay @coldplay Nyari temen bareng dari tasikkkk?	4nn0dd	2023-05-09 03:31:33+07	replied_to
@idextratime biar adil pas indonesia vs argentina opening nya coldplay	kaizuro_	2023-05-09 03:32:45+07	replied_to
@idextratime jdi bingung mau nonton messi apa konsernya coldplay, soalnya ngga punya duit	tmlnsnxlouiss	2023-05-09 03:32:39+07	replied_to
@feliciasherlina Coldplay sih	g11lbert	2023-05-09 03:32:27+07	replied_to
@sunkich @IDWantsColdplay @coldplay Mbj kalo presale bca 17-18 mei kak, kalo publiknya 19 mei	luvleypark	2023-05-09 03:32:19+07	replied_to
@fanurainamin Bitter dengan TDS tak habis lagi. Now Coldplay pulak. So goodluck lah eh	yon_shappler	2023-05-09 03:32:17+07	replied_to
@IDWantsColdplay @coldplay MAU TANYA DONG, nnt harus langsung payment gt atau bisa tunggu sejam 2 jam deh setelah book?	missoriginalsix	2023-05-09 03:32:16+07	replied_to
@xdidiandrax Why the organizer have to be @PRWorldwide   ????? this Organizer is damn problematic 😌 Remember what happened to Bieber concert, refund orang sampai ke sudah delay	ezyezzreen	2023-05-09 02:21:25+07	replied_to
@IDWantsColdplay @coldplay Lain tahun ayena , lain rezekina 😭	arisavin18	2023-05-09 03:32:03+07	replied_to
@Drynasse @icedlattefal @bangtanusbhub @IDWantsColdplay @coldplay bisa harusnyaa ya	bulanaprilduarb	2023-05-09 03:32:01+07	replied_to
@sevirarinandaa Aku ndk hapal lagu Coldplay ..ce 😌	AcengMuska	2023-05-09 03:32:01+07	replied_to
@IDWantsColdplay @coldplay lebih takut gak dapet tiket sih daripada keabisan duit 😭	Andrimonstah	2023-05-09 03:31:59+07	replied_to
@hariliburmu Coldplay dulu sih belom tentu dia mau konser lagi 🙏🏼	papapicko	2023-05-09 03:31:55+07	replied_to
@fxmario Pas Coldplay 2017 di Singapur, segini juga sih.	djaycoholyc	2023-05-09 03:31:49+07	replied_to
@splash_mildd AYO. blg aja ke daddy nya, cm khusus buat coldplay	ca_xxx	2023-05-09 03:31:42+07	replied_to
@coldplay COLDPLAAAAAAAAAAAY !!!!! Semoga dapet tiketnya. Please coldplay 2 hari di gbk @sandiuno @Kemenparekraf	SerencengKopi	2023-05-09 03:31:29+07	replied_to
@tanyakanrl Coldplay bkn kpop 😭	vashaapenin	2023-05-09 03:31:28+07	replied_to
@emaklokal Enggak kak buat dapet presale konser coldplay hahaa kalau debit bca harus yg mastercard	dnskdn_	2023-05-09 03:31:25+07	replied_to
@atvshw @westenthu Anything can happen nder. Gue aja waktu Oktober 2022 bisa nonton f1 ke Singapore meskipun waktu itu belum kerja. Caranya pinter pinter cari giveaway dan perbanyak berdoa. Siapa tahu keberuntungan berpihak ke kamu dan kita semua bisa nonton Coldplay 🙏❤	Tebe_lams	2023-05-09 03:31:25+07	replied_to
@Bl0ssomLilly ga pengen nonton coldplay juga?	payungle	2023-05-09 03:31:23+07	replied_to
"@kakmirai Wkwkw gr"" coldplay jadi lupa 🫠🤣🤣 aigoo"	everyjeonsa	2023-05-09 03:31:17+07	tweet
"@idextratime Yang kemarin ribut blackpink manggung di gbk mana nii suaranya??
Coldplay manggung juga di gbk masi adem ayem yaaah kwkwkwkwk"	lukman2208	2023-05-09 03:31:17+07	replied_to
@bbyoonmin02 Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:26:00+07	replied_to
@lovesickgurlxx Daripada mara mara mending latian tangan war tiket coldplay	geeboogee	2023-05-09 03:31:11+07	replied_to
@hendcorp @coldplay @mohammadgilangs sepertinya server ga kuat. pake paket mahasiswa dia :v	sanjayatony	2023-05-09 03:30:50+07	replied_to
@tanyakanrl Monyet kenapa coldplay dikasih cw kpop😭😭	eskimokai	2023-05-09 03:31:10+07	replied_to
@yopielimart @satyadharmaptr @IDWantsColdplay @coldplay Nah ini	gusashdarma	2023-05-09 03:30:44+07	replied_to
@aespa_official kalo lu gajetot jadi ke indo apa ga, w ke coldplay ya, gue pergi nih, pergi nih gue, gue pergi loh, 1 2 😭 kapan ajg kasi info yg valid😭😭	979901_	2023-05-09 03:30:36+07	replied_to
@inganggita aamiin mba anggita dapet tiket coldplay satu yang posisinya paling deket panggung	Enonigma	2023-05-09 03:30:35+07	replied_to
@jengkolbclado @IDWantsColdplay @coldplay @bundasohee Guys itu menuju hari ultah w, tolong peka	eudaimoonjia	2023-05-09 03:30:34+07	replied_to
@IDWantsColdplay @coldplay gass ga ? @ivoofficiall	AdityaDhanny	2023-05-09 03:30:31+07	replied_to
@tanyakanrl kpop? lu beneran fans coldplay ga sih?	keinderrjoy	2023-05-09 03:30:21+07	replied_to
@coldplay Ges jadi ya dirumah gue war nya @arbiirawan @destragiovano	halfbakedl	2023-05-09 03:30:17+07	replied_to
@IDWantsColdplay @coldplay Ini gabsa apa war nya tgl 27 may aja stelah gajian ☹️☹️☹️☹️	_pinetrees	2023-05-09 03:30:15+07	replied_to
@rahlikazhr @IDWantsColdplay @coldplay Intinya minimal pnya mbanking bca karna bisa payment via virtual account	nliaffxxt	2023-05-09 03:30:11+07	tweet
@jeongsungbbg Tak la maksud I Coldplay nak dtg, sbb diorg tu dah memang legend tapi nampak Malaysia 😅	Chrisjenlina	2023-05-09 03:30:09+07	tweet
@JR_Cyrillus @idextratime Coldplay ga terkenal?? dari tau jaman w sd sampw sekarang kuliah tuh group long lasting	vantaethreal	2023-05-09 03:30:08+07	replied_to
@javassr13 udah gausah dipikirin, coldplay cuman sekali doang ke indo mas chris udah ngomong ke gua, terpaksa juga dia ke indo	perenanghandal	2023-05-09 03:30:02+07	replied_to
@kakmirai Iya gitu aja kak. Soalnya nih kan sebong bntr lagi mau pada wamil, siapatau mereka wamil coldplay dateng lagi ke indo kan 👍🏻🥹	vyoxyyy	2023-05-09 03:29:54+07	tweet
"Yeay... resmi, Coldplay announced konser 15 November di Jakarta 💃

Wlpn hanya lagu "" Yellow"" yg gue hapal 🤭
Hepi mereka mau konser di Indonesia.

Juni babang Messi @leomessisite 
November group band @coldplay 
Siapa lagi yg mau ke Indonesia nih 😂 https://t.co/qCaO7AkuRS"	mickeydict	2023-05-09 03:29:52+07	tweet
"@ammabylis coldplay lo bilang ""sebatas"" gek? ckckck
hahahhaha 😆😆😆"	diaryumbi	2023-05-09 03:29:48+07	tweet
@Jenhelloww coldplay masuk di kpop 😭 oppa chris martinnn	sparklingbobby	2023-05-09 03:29:46+07	tweet
"@dikifahmii @IDWantsColdplay @coldplay soang soang bg..
wang.. sowang sowang"	OrangeUc1000	2023-05-09 03:29:23+07	replied_to
@jonathanhugo_20 WOI COLDPLAY ANJGGGGG	takoyakirana	2023-05-09 03:24:42+07	replied_to
@babydeeeff Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:24:41+07	tweet
@nazilalf Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:24:19+07	replied_to
@tanyakanrl annyeong haseyo coldplay imnida	sayanganemo	2023-05-09 03:29:04+07	replied_to
@gratedful @IDWantsColdplay @coldplay duh semoga tax nya ga mahal2 deh😭😭😭	taekoogaylaxy	2023-05-09 03:29:04+07	replied_to
"@IDWantsColdplay @coldplay dapet kek tiketnyaaaa 😭

https://t.co/lNLvhdMdyr"	MoniousSancti	2023-05-09 03:29:04+07	replied_to
@tanyakanrl Coldplay? KPOP? baru tau gueeee😭🙏	mrkilee_	2023-05-09 03:28:55+07	replied_to
@thejurgenholic coldplay lah wkwkw	lunannovaa	2023-05-09 03:28:49+07	replied_to
"[HELP RT]

🎶 OPEN JASTIP KONSER COLDPLAY IN JAKARTA 2023 🎶

@coldplay

🗓15 November 2023, GBK JAKARTA

💳 Fee start from 270k est Bookslot 50k

•Grup jastip
•Sampai tiket fisik
•Refund full harga tix jika tidak dpt
presale BCA / public sale ✅
BCA, DANA, SPAYLATER,DLL https://t.co/dFvACLjuZI"	itsyourbill	2023-05-09 03:28:49+07	tweet
@tanyakanrl apanya yg kpop anjirr ih cw nya wkwk coldplay bukan dr korea nder	trikvia	2023-05-09 03:28:48+07	replied_to
km pilih smtown apa coldplay senk :) @Novianita_ta	kyupiters	2023-05-09 03:28:46+07	retweet
@isabelapagp @IDWantsColdplay @coldplay fix serius yaaa	adee142	2023-05-09 03:28:45+07	replied_to
Iya Bang iya @coldplay 🥹	sobatkonser	2023-05-09 03:28:39+07	retweet
@IDWantsColdplay @coldplay Nggae story nabung nggo ndelok ah	bimsenq	2023-05-09 03:28:29+07	replied_to
@coldplay GBK U BUTUH DP 70% APA GIMANA KAH KOK UDAH PRESALE AJA	lipelolipop	2023-05-09 03:28:18+07	replied_to
@tanyakanrl Sejak kapan pula Coldplay jadi KPop wkwk	svtunning	2023-05-09 03:28:14+07	replied_to
@marundagrind Coldplay bagus sebenernya, cuma overrated aja. https://t.co/3gaa3zvqH6	cuciantetangga	2023-05-09 03:28:14+07	replied_to
@AnggaPutraF Apa coldplay ini .apa mau konser di negara dg kerusakan lingkungan dan penghornatan thd human rightnya yg rendah...	akhtarw1nirf	2023-05-09 03:28:10+07	replied_to
coldplay udah, kamu kapan @bmthofficial	untukapakita	2023-05-09 03:28:04+07	tweet
@JR_Cyrillus @idextratime jual tu motor biar bisa beli paket data internet biar tau siapa coldplay dek	Mframadhan3	2023-05-09 03:28:00+07	replied_to
@jjkuki3 @IDWantsColdplay @coldplay Ayo Bun kita cari sugar Daddy 😁	AvrilL1s4	2023-05-09 03:27:52+07	tweet
sebutkan 3 lagu coldplay @pecandupohung @_tidursantai	ast00r	2023-05-09 03:27:43+07	retweet
@flowoochan cocok cocokan sih tapi lagunya coldplay yang kataku bagus di 3 album awal😂	terkodai	2023-05-09 03:27:42+07	replied_to
@IDWantsColdplay @coldplay Info dong harganya range brp...	missoriginalsix	2023-05-09 03:26:25+07	replied_to
@IDWantsColdplay @coldplay boleh gak yaaa sama doi😂	wiriatamma11	2023-05-09 03:27:38+07	replied_to
@rahpequeno mantan gue wa nonton coldplay yuk ntr gue beliin. gue jawab gue bs beli sndiri 😂	spinksorbet	2023-05-09 03:27:36+07	replied_to
@coldplay @SkzBrowniez tahun ini coldplay😭	bybluewind	2023-05-09 03:27:33+07	replied_to
@JR_Cyrillus @idextratime Maklum sih, dia ga kenal coldplay, yg dia kenal cuma vicky prasetio yg nyiptain lagu rungkat. Ya hanya sebatas itu, ga perlu marah	gondang_legi	2023-05-09 03:27:34+07	replied_to
@insidefolkative kalo saya punya kesempatan nonton coldplay saya akan puasa senin kami selama 3 bulan full ! amin 🙏	saidsvn	2023-05-09 03:23:18+07	replied_to
@dhikaarsptr Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:27:25+07	tweet
@IDWantsColdplay @coldplay Demi opo ki ? Tiket e pironan	Brianwksn	2023-05-09 03:27:25+07	replied_to
@coldplay And we even plannjng from now anak nak tnggal mana time ni nanti hahahahah	kekobengan	2023-05-09 03:27:24+07	replied_to
@faridauliar Anjeng baru keluar uang buat Radwimps, Coldplay penjualannya bulan ini juga	Rifqiei	2023-05-09 03:27:18+07	replied_to
@Raizeeel_ aku pilih coldplay 😔	pppootato	2023-05-09 03:27:15+07	replied_to
Bangke beneran ke indo lagi ni band @coldplay 😭😭😭😭😭😭	prinovanto	2023-05-09 03:27:12+07	tweet
@septyaning_ @IDWantsColdplay @coldplay Bismillah ikut war	mnnopa	2023-05-09 03:26:33+07	replied_to
@abcderinna @IDWantsColdplay @coldplay Cek dm kak	bornt00die	2023-05-09 03:27:01+07	replied_to
@coldplay Allahumma sholi ala saidina Muhammad!!! Bisa bisaaa	Jihannurulf31	2023-05-09 03:26:52+07	replied_to
"Dijual cepat sugar glider 4 ekor, langsung bawa sama kandang 1,2jt 
Sebelum 18 May sudah bisa diambil, orangnya mau nonton Coldplay 🤣
@orenanass_ https://t.co/uGFXCZYGAk"	ananda_rizkiy	2023-05-09 03:26:49+07	tweet
@yvyvivy Seat mana yang okay dan berbaloi ni bergantung kepada budget sebenarnya. Kalau nak dikirakan berbaloi ikut budget saya adalah CAT 5. Ini bergantung kepada harga tiket Justin Bieber ya sebab masih tak tahu harga tiket untuk coldplay. https://t.co/MuXvcNhK8m	_emint_	2023-05-09 03:26:46+07	replied_to
YAKALI GA COLDPLAY CUY GAS GAK @S_AshelJKT48 @R_AdelJKT48	sweetsugarinn	2023-05-09 03:26:41+07	tweet
@tanyakanrl Nih sendernya ngantuk kah? Coldplay western woii	8najaemin	2023-05-09 03:26:39+07	replied_to
@coldplay Nonton ah	Tarunatj	2023-05-09 03:26:36+07	replied_to
@soupkambink minta lah hadiah ultah ke bunda loe tiket konser coldplay	jaeminilkom22	2023-05-09 03:26:30+07	replied_to
@tanyakanrl bs buat bahan nder!! ayo chatt bilangg ayo nonton coldplay	bbyrassa	2023-05-09 03:26:29+07	replied_to
@IDWantsColdplay @coldplay Ya Allah.. semoga diberi kesempatan nonton pertama kali 🙏😭	vocytaci	2023-05-09 03:26:27+07	replied_to
@risdayanti08 Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:26:24+07	replied_to
@nasahoy Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:26:20+07	replied_to
@IDWantsColdplay @coldplay semoga bisa dapet tiket, siap2 tiket war	Uchihackim21	2023-05-09 03:26:15+07	replied_to
@idextratime Ini lagunya coldplay emang cocok buat bm sepak bola atau olah raga lainnya	shayyll2	2023-05-09 03:26:15+07	replied_to
@idextratime Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:26:12+07	replied_to
@tanyakanrl coldplay dulu di SM	receuhsuuk	2023-05-09 03:26:11+07	replied_to
@tyycann Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:26:03+07	replied_to
@annavanessag @coldplay wala pa	vans_mendoza	2023-05-09 03:26:01+07	tweet
@zhunjino plis bgt ini mah coldplay duduk paling ujung atas jg pasti worth bgt huhu 😭	tazettaflowy	2023-05-09 03:25:59+07	tweet
@iamjoelee Aku last tengok Coldplay kat Bangkok, moshpit RM750 mana nak dapat harga tu.	Nashman	2023-05-09 03:25:55+07	replied_to
@__bearvante Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:25:54+07	tweet
@092lover Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:25:47+07	replied_to
@LambeResing Wkwkwkwk pernah disangka vokalis Coldplay	r_bachtiar99	2023-05-09 03:25:47+07	replied_to
@IDWantsColdplay @coldplay See u in Indonesia 🥹😭😭😭❤️	KhoirunnisaMP	2023-05-09 02:35:56+07	replied_to
@flowerachan abis coldplay langsung taylorswiftt mampus sih kita 😭😭	marceliarisma	2023-05-09 03:25:46+07	replied_to
Fix in Jakarta @coldplay ? https://t.co/9JXVhVOg9K	arigum	2023-05-09 02:35:35+07	tweet
@Jaynuary15 70.000 doang lagi 😢 jay blackpink yang kmren 100,000 aja bgtu apalagi coldplay  kebagian gak ni 😹	scorpioman04	2023-05-09 03:25:44+07	tweet
@ammabylis pokoknya tiket coldplay dulu sih	diaryumbi	2023-05-09 03:25:43+07	tweet
@Icloudusky Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:25:43+07	replied_to
@tamagachaa Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:25:33+07	replied_to
@runrainn Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:25:37+07	replied_to
@IDWantsColdplay @coldplay Hah demi apa jadiiiii?!!!	demutiaa	2023-05-09 02:34:50+07	replied_to
@nadeeramajid Hahaha dia tak tahu lagu coldplay 🤣🤣	degawans	2023-05-09 03:25:22+07	replied_to
@bebiandra @29O999 Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:25:17+07	replied_to
@deaoktari yuk yuk jastip coldplay nya kackkk	naristaalya	2023-05-09 03:25:12+07	replied_to
@thisismetryg Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:25:05+07	replied_to
@boredjules @coldplay @Nad_Sha @robotys Ayuhhhh . Kita kena try pakai cimb card tu dulu	idacoollah	2023-05-09 03:25:00+07	replied_to
@tanyakanrl buset coldplay skrg jd kpop😭😭	jargas1stfan	2023-05-09 03:24:56+07	replied_to
@RaodaKayana Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:24:56+07	replied_to
@hambaprivate Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:24:51+07	replied_to
Beneraannnn arghhhhhh wajib kudu nonton, gw dah lepas beberapa kesempatan buat nonton mereka dan harus relain tiket angus di thailand krn ga bisa ksana 😣😣😣 @coldplay #ColdplayIndonesia https://t.co/4C0SJDK1kl	icchhh	2023-05-09 03:24:48+07	tweet
@rustypinks @taylorswift13 semoga ga kayak coldplay.. baru announce hari ini, ticketing nya minggu depan 😭	niightcrawlers	2023-05-09 03:24:46+07	replied_to
@agtekiw Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:23:56+07	replied_to
@crosslight_ @imposthoreu Ngomongin apa nih? Coldplay? Iyaaa aku sama @hellyeahluna mau open jastip	makmumnyajinu	2023-05-09 03:24:45+07	replied_to
@AvrilL1s4 @IDWantsColdplay @coldplay Gue ijin boleh tp kata suami duitnya cari sendiri damnnnnnn	rissrynt	2023-05-09 03:20:19+07	replied_to
@yujiminn1 Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:24:38+07	replied_to
@alnandxx Drone bisa dibeli lagi, do. Coldplay mungkin gak ke indo lagi 😂	iqbalsyaa	2023-05-09 03:24:36+07	tweet
@nsrnkawigra @fadlanrasyid @despacitan JUMAT! sekalian war coldplay bareng”	jederemy	2023-05-09 03:24:36+07	replied_to
@amiwwww27 coba minta playlist coldplay dulu wkwkwk	hkml07_	2023-05-09 03:24:35+07	tweet
@ceweceweee Ngga..tiketnya lumayan..pdhl mah suka bngt  coldplay	Anto71623046	2023-05-09 03:24:34+07	replied_to
@kendal_palvin Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:24:33+07	tweet
@tanyakanrl COLDPLAY BUKAN KPOP?!?!?!?!	sautorue	2023-05-09 03:24:29+07	replied_to
@suhflauwer sekelas coldplay sih ya 😔	InfiniteLjong	2023-05-09 03:24:29+07	replied_to
@bro0kline Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:24:28+07	replied_to
Hello boleh tak tukar ke weekend? At least jumaat. @coldplay @livenationmy	afifuddeenn	2023-05-09 03:23:52+07	tweet
@meemorily Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:24:25+07	replied_to
@leosdotcom coldplay gak?	sleepiece	2023-05-09 03:24:23+07	replied_to
@letsbefwend Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:24:13+07	replied_to
@Heynammm coldplay belum tentu datang ke indo lagi bang😁	lostinmonday	2023-05-09 02:34:42+07	replied_to
@_AiHimura_ Wkwkw kali ini coldplay yang menang😭	Jenowsiee	2023-05-09 03:24:03+07	replied_to
@meoowwng Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:24:02+07	replied_to
@adjisdoaibu Coldplay gak ada matinya	fransihombing6	2023-05-09 03:23:55+07	replied_to
@tanyakanrl Coldplay kan bukan kpop sksk	cosmoswadesta_	2023-05-09 03:23:54+07	replied_to
@lordperceval63 LU JDI IKUT SG GP APA COLDPLAY	sqainz	2023-05-09 03:23:53+07	replied_to
@sambataan Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:23:51+07	replied_to
@doyochiee WEH CUY SAMA😭😭😭 coldplay jarang2 ke sini yaallah	adorablee_mark	2023-05-09 03:23:50+07	replied_to
@coldplay WA WA WA WA😭😭😭😭😭	lacoco_id	2023-05-09 03:23:48+07	replied_to
@miwasr_ @tanyakanrl Hai kak kita buka jastip untuk konser coldplay, bisa dm kalau mau tanya-tanya ya🙌	Jastip_byVanad	2023-05-09 03:23:48+07	replied_to
@cloudysoobinnie Harga VIP mayan juga yaa,, yaa sekelas coldplay sii	healingfanyeon	2023-05-09 03:23:48+07	replied_to
@llmalpaca Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:23:45+07	replied_to
@ClarissaIcha Wkwkwk iya topik hari ini coldplay, dua selengki dah kelelep	sicupuh	2023-05-09 03:23:25+07	replied_to
@tiararhmwnt Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:23:34+07	replied_to
@zzzzzzpai nntn coldplay ya sir	vmscollect	2023-05-09 03:23:33+07	replied_to
@kurniaoktv @IDWantsColdplay @coldplay WKWKWWK selain pusing memikirkan izin apa, pusing jg duitnya drmn	luvmatch4	2023-05-09 03:23:32+07	replied_to
@IDWantsColdplay @coldplay BISMILLAH DAPET YA ALLAHHH	halogasss	2023-05-09 03:23:30+07	replied_to
@depresheat Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:23:30+07	replied_to
@jebinnie_ Coldplay kak rumornyaa	S4GEGREEN	2023-05-09 03:23:29+07	replied_to
@Kakros05 Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:23:26+07	replied_to
@TI25AQYAH sbb tgk coldplay neh selalu its like a show and not just concert.. tu yg cam nk g jer	tedbear83	2023-05-09 03:23:21+07	replied_to
@txtdarira @IDWantsColdplay @coldplay Banyak duit nih	untouchablee9	2023-05-09 03:23:20+07	replied_to
@hamzahalatas2 Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:23:16+07	replied_to
@ilyana_hisham Coldplay tu confirm harga dia boleh tahan. Kena start puasa ni hahahah	fadhwho	2023-05-09 03:23:13+07	replied_to
@jasarina_arif Hmm. Coldplay eh. Nnt kapal bincang ngan wife. Sebab wife kapal ni jam da dgr lagu metal. Dia kata kalau slipknotke, asking alexandria ke avenged sevenfold dia nk pegi laa. 🤣	kapal1440	2023-05-09 03:23:13+07	replied_to
@anemoene Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:23:03+07	replied_to
@sophyzzlv tak layan coldplay sangat 🥲 hahah	haifahmzh	2023-05-09 03:23:10+07	tweet
@salmahalbia Tolong saya juga untuk war coldplay🙏🏻	tehhgulabatuu	2023-05-09 03:23:10+07	replied_to
@sushiavocadoes Kita open jastip coldplay kak😍	jastiparfazah	2023-05-09 03:23:09+07	replied_to
@constantane itu Tokyo aja bisa 2 hari. masih bisa berharap lah... gara2 SUM41 baru aja umumim bubar bisa jadi parno semua pasti fans coldplay. tebakan saya warnya lebih syulit daripada BP yang 2 hari.	rudytjandra	2023-05-09 03:22:46+07	replied_to
